Weblink_to_slide_at_NHMUK_Data_Portal,IRN,ZF_PF_no.,Slide_square_no.,Genus,cf.,Species,Sub_species,Notes_on_slides,Geologic_time,Grade,No_of_individuals,Observations_M.C.Rillo.2015,Buckley_Slide_SL_no.,Former_Museum_no.,IRN_Residue_OBD,Vessel,Station_no.,Collection_date,Collection_info,Sea_Depth_meters_NOAA,Sea_Depth_meters,Sea_Depth_fathoms,Sea_Depth_feet,Tow,Sample_depth_min_cm,Sample_depth_max_cm,Lat.decimal,Long.decimal,Lat.degrees,Lat.minutes,Lat.seconds,Lat.N.S,Long.degrees,Long.minutes,Long.seconds,Long.W.E,Ocean_Sea
http://data.nhm.ac.uk/object/add88cbb-20c5-4764-b02b-fc84d4700651,5465633,6633,,Pulleniatina ,,obliquiloculata,,,,,23,Sample depth: 20-23?,801,"1965,O37",17338,RV Vema,V 14-100,25/05/58,,-3663,3910,2138,12828,0,22,23,3.86667,65.51667,3,52,0,N,65,31,0,E,Indian ocean
http://data.nhm.ac.uk/object/ee0f136d-7233-41b9-974e-22def0bb72c4,5465634,6634,,Pulleniatina ,,obliquiloculata,,,Pleistocene Gunz,,20,Sample depth: 555-558?,817,"1965,O40",17371,RV Vema,V 16-21,09/11/59,,-3881,3795,2075,12450,0,55,58,17.275,-48.41667,17,16,30,N,48,25,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/9153a0e8-f871-4631-bd8d-4cacf3b07609,5465635,6635,,Pulleniatina ,,obliquiloculata,,,Pliocene,,1,,845,"1965,O40",17371,RV Vema,V 16-21,09/11/59,,-3881,3795,2075,12450,0,405,408,17.275,-48.41667,17,16,30,N,48,25,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/db739198-0579-4193-9324-40cc20e94de3,5465636,6636,,Pulleniatina ,,obliquiloculata,,,Pleistocene Gunz,,30,,847,"1965,O41",17382,RV Vema ,V 16-23,12/11/59,,-4298,4886,2672,16032,0,950,953,13.25,-40.66667,13,15,0,N,40,40,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/5b20aeea-1142-4f05-bbc6-16da4162326e,5465637,6637,,Pulleniatina ,,obliquiloculata,,,Pleistocene G-M,,11,,879,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,205,208,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/b3e183b3-0afd-45b8-898d-800761414438,5465638,6638,,Pulleniatina ,,obliquiloculata,,,Pleistocene Gunz,,13,,896,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,545,548,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/ddeab798-4257-498a-bb84-d5fed83dadb5,5465639,6639,,Pulleniatina ,,obliquiloculata,,,Pliocene,,9,,913,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,625,628,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/40fb1c8e-833b-42f3-b3b5-f6a41de6bb81,5465640,6640,,Pulleniatina ,,obliquiloculata,,,Pleistocene Gunz,,7,Sample depth: 5-8?,931,"1965,O39",17359,RV Vema,V 15-164,03/05/59,,-4123,3380,1848,11088,0,5,6,-9.75,-34.4,9,45,0,S,34,24,0,W,Atlantic ocean near Brazil
http://data.nhm.ac.uk/object/875a75f2-2111-4b43-8d5b-fdd2f22785a2,5465641,6641,,Pulleniatina ,,obliquiloculata,,,,,6,"Residual IRN related to 1965,O40 (and not 1965,O206)",972,"1965,O206",17371,RV Vema,V 16-21,09/11/59,,-3881,3795,2075,12450,0,80,82,17.275,-48.41667,17,16,30,N,48,25,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/9663aad5-d2f0-4914-affa-d941635fa8b1,5465642,6642,,Pulleniatina ,,obliquiloculata,,,,,8,,979,"1965,O208",17163,RV Argo,A 185-7,NA,,-2910,2470,1351,8106,0,151,152,21.11667,-72.85,21,7,0,N,72,51,0,W,Atlantic ocean near islands
http://data.nhm.ac.uk/object/5c5cab78-0eff-49a3-93d8-a92ec3dc48ba,5465643,6643,,Pulleniatina ,,obliquiloculata,,,,,17,,996,"1965,O208",17163,RV Argo,A 185-7,NA,,-2910,2470,1351,8106,0,402,402,21.11667,-72.85,21,7,0,N,72,51,0,W,Atlantic ocean near islands
http://data.nhm.ac.uk/object/5f621530-a9ea-4e4a-b539-85c030e0d39d,5465644,6644,,Pulleniatina ,,obliquiloculata,,,,,8,,1021,"1965,O203",17162,RV Vema,V 3-153,NA,,-1004,970,530,3180,0,2,2,28.4,-77.93333,28,24,0,N,77,56,0,W,Atlantic ocean near coast
http://data.nhm.ac.uk/object/b652eb98-379e-4267-a9fa-44e7c10922bf,5465645,6645,,Pulleniatina ,,obliquiloculata,,,,,3,Did not find IRN; specimens red/pink,1060,"1967,O385",NA,"W. Equatorial, Atlantic",,03/04/63,,NA,0-200,NA,NA,1,tow,tow,NA,NA,NA,NA,NA,,NA,NA,NA,,
http://data.nhm.ac.uk/object/fea4d3a9-ce7f-4003-86fe-08869c7a443c,5465646,6646,,Pulleniatina ,,obliquiloculata,,,,,13,,1068,,18718,Anton Bruun (A.B.) cruise 2,137,10/07/63,Be net,-4968,0-125,NA,NA,1,tow,tow,-14.83333,79.93333,14,50,0,S,79,56,0,E,Indian ocean
http://data.nhm.ac.uk/object/a3cbfc62-ce9f-44c5-b650-04edb2b5e96d,5465647,6647,*,Pulleniatina ,,obliquiloculata,,,,,1,Slide: 17/07/1967,1096,,18720,Anton Bruun (A.B.) cruise 2,St. 144 ; no. 834,17/07/63,,-4379,500-1000,NA,NA,1,tow,tow,4.3,80.13333,4,18,0,N,80,8,0,E,Indian ocean near coast
http://data.nhm.ac.uk/object/5cae949c-5453-4047-96ed-47a782f5c2d5,5465648,6648,,Pulleniatina ,,obliquiloculata,,,,,4,,1100,,18719,Anton Bruun (A.B.) cruise 2,"Stn 139, no. 796",12/07/63,,-5228,0-250,NA,NA,1,tow,tow,-8.61667,79.56667,8,37,0,S,79,34,0,E,Indian ocean
http://data.nhm.ac.uk/object/d1b42fe5-8a9b-4c2a-b806-29d18bc303c1,5465649,6649,,Pulleniatina ,,obliquiloculata,,,,,11,Residue OBD: Sta 2B,1148,,18580,Oceanographer,B.P. 2U,30/06/67,,-2236,50,27,162,1,tow,tow,12.31667,73.21667,12,19,0,N,73,13,0,E,Indian ocean
http://data.nhm.ac.uk/object/b95d32ad-2d58-4473-81fa-2651ed220893,5465650,6650,,Pulleniatina ,,obliquiloculata,,,,,13,,1154,M.7632,37299,HMS Serpent ?,,30/01/1868,,-3261,3456,1890,11340,0,,,18.63333,69.16667,18,38,0,N,69,10,0,E,Indian ocean
http://data.nhm.ac.uk/object/7885e4bc-9d65-478e-958f-af0bfd2eb420,5465651,6651,,Pulleniatina ,,obliquiloculata,,,,,3,,1379,"1968,O443",18592,Oceanographer,13B & 13U,12/08/67,,-1335,50,27,162,1,tow,tow,-7.73333,115.61667,7,44,0,S,115,37,0,E,Java sea
http://data.nhm.ac.uk/object/30442feb-289e-4af4-a79d-2e965fa3931a,5465652,6652,,Pulleniatina ,,obliquiloculata,,,,,8,,1389,"1968,O445",18594,Oceanographer,15B & 15U,17/08/67,,-2506,50,27,162,1,tow,tow,-16.63333,113.05,16,38,0,S,113,3,0,E,Indian ocean
http://data.nhm.ac.uk/object/a162ef53-b2e3-449b-b455-e0d5eff61e63,5465653,6653,,Pulleniatina ,,obliquiloculata,,P23 ; W. & J. ; Plastogamy(?),,,1,Did not find IRN,,,NA,Albatross 1947-1948,Core 241 01(?) No.3,17/07/48,,-4809,NA,NA,NA,0,9.5,10,1.16667,-9.83333,1,10,0,N,9,50,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/046732a0-71f5-4148-be96-ed5074f2beed,5465654,6654,,Globigerinella,,aequilateralis/siphonifera,,"See Parker 1962 Micropal. Vol 8 No. 2 Pl.2 Fig 27,28",,,2,none of the slides had most of the specimens in the same position_,74,,16649,RV Spencer F. Baird,DWBG 74,11/12/57,,-3141,3220,1761,10566,0,3,7,-43.71667,-107.6,43,43,0,S,107,36,0,W,Pacific Ocean
http://data.nhm.ac.uk/object/d21ab17e-f158-4ece-94b5-6c48b789c95b,5465655,6655,,Globigerinella,,aequilateralis/siphonifera,,,,,7,,92,,16654,RV Spencer F. Baird,DWBG 137,15/02/58,,-2712,2770,1515,9090,0,5,9,-9.88333,-110.68333,9,53,0,S,110,41,0,W,Pacific ocean
http://data.nhm.ac.uk/object/674c2218-45ab-4d72-9192-4cf32fbec776,5465656,6656,,Globigerinella,,aequilateralis/siphonifera,,,,,6,,100,,16642,RV Horizon,Cap HG 40,02/02/53,,-3641,3550,1941,11646,0,1,4,-15.21833,-117.50667,15,13,6,S,117,30,24,W,Pacific ocean
http://data.nhm.ac.uk/object/67d8b9b1-44a6-4aff-8d8b-9f8499b1b5dc,5465657,6657,,Globigerinella,,aequilateralis/siphonifera,,,,,11,,112,M.408,34991,HMS Challenger,338,21/03/1876,,-3740,3639,1990,11940,0,,,-21.25,-14.03333,21,15,0,S,14,2,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/accb1aee-285f-4a7b-a52e-4ac9b2783a45,5465658,6658,,Globigerinella,,aequilateralis/siphonifera,,,,,12,,134,"1,963,367",16365,Capricorn,BG 24,03/01/53,,-4347,2780,1520,9120,0,5,10,-19.475,-173.73333,19,28,30,S,173,44,0,W,Pacific ocean
http://data.nhm.ac.uk/object/2b996361-1a7e-4bbe-82af-b72f00ce6b32,5465659,6659,,Globigerinella,,aequilateralis/siphonifera,,,,,9,,150,"1,963,916",16640,RV Horizon,Cap HG 37,31/01/53,,-3456,3850,2105,12630,0,4,8,-13.09167,-124.28,13,5,30,S,124,16,48,W,Pacific ocean
http://data.nhm.ac.uk/object/d06ceae0-9ecb-4314-b23f-e5dc572c5941,5465660,6660,,Globigerinella,,aequilateralis/siphonifera,,,,,7,,159,,16641,RV Horizon,Cap HG 38,01/02/53,,-3617,3590,1963,11778,0,4,8,-14.27333,-120.68,14,16,24,S,120,40,48,W,Pacific ocean
http://data.nhm.ac.uk/object/395f889c-4457-4bbb-98aa-807cf0ea5dbd,5465661,6661,,Globigerinella,,aequilateralis/siphonifera,,,,,10,,185,,16645,RV Spencer F. Baird,DWBG 11,31/10/57,,-3415,4155,2272,13632,0,7,10,5.43333,-131.31667,5,26,0,N,131,19,0,W,Pacific ocean
http://data.nhm.ac.uk/object/8e4eccc3-a46e-414c-9462-1a9f25417a7a,5465662,6662,,Globigerinella,,aequilateralis/siphonifera,,,,,12,Slide: Lat 26 7 0 S,197,,16646,RV Spencer F. Baird,DWBG 36,23/11/57,,-2312,3680,2012,12072,0,3,7,-26.31667,-147.11667,26,19,0,S,147,7,0,W,Pacific Ocean
http://data.nhm.ac.uk/object/6b311785-8d9b-4f6e-ae8b-9718d82203fb,5465663,6663,,Globigerinella,,aequilateralis/siphonifera,,,,,5,,240,,16650,RV Spencer F. Baird,DWBG 114,23/01/58,,-3157,3090,1690,10140,0,8,12,-18.33333,-79.34167,18,20,0,S,79,20,30,W,Pacific ocean
http://data.nhm.ac.uk/object/fd59f106-5d2e-4f37-b165-1bc72b0cec26,5465664,6664,*,Globigerinella,,aequilateralis/siphonifera,,,,,14,Residue OBD: 01/01/1958,258,,16651,RV Spencer F. Baird,DWBG 120,01/02/58,,-3039,3060,1673,10038,0,13,20,-27.93333,-106.91667,27,56,0,S,106,55,0,W,Pacific Ocean
http://data.nhm.ac.uk/object/c848522d-3ab0-4387-b500-72a0ea2aa488,5465665,6665,,Globigerinella,,aequilateralis/siphonifera,,,,,8,,264,,16652,RV Spencer F. Baird,DWBG 121,03/02/58,,-2819,3320,1815,10890,0,10,14,-27.15,-109.83333,27,9,0,S,109,50,0,W,Pacific ocean
http://data.nhm.ac.uk/object/6cbe2fc9-b327-47b3-8439-5a3ac9302bea,5465666,6666,,Globigerinella,,aequilateralis/siphonifera,,,,,6,,286,,16653,RV Spencer F. Baird,DWBG 130,11/02/58,Gravity corer,-3034,3120,1706,10236,0,12,15,-14.73333,-112.1,14,44,0,S,112,6,0,W,Pacific ocean
http://data.nhm.ac.uk/object/3bd488e2-e9e9-4c29-a324-a79153cafbe3,5465667,6667,,Globigerinella,,aequilateralis/siphonifera,,,,,12,,321,"1,963,930",16656,RV Horizon,DWHG 79,07/02/58,,-3362,NA,NA,NA,0,7,11,-23.60833,-118.225,23,36,30,S,118,13,30,W,Pacific ocean
http://data.nhm.ac.uk/object/1a7284da-8f5e-49bb-8047-ed69d55a0181,5465668,6668,,Globigerinella,,aequilateralis/siphonifera,,,,,11,,312,,16657,RV Argo,MSN 53 G,05/12/60,,-2810,3658,2000,12000,0,4,9,-16.41667,66.03333,16,25,0,S,66,2,0,E,Indian ocean
http://data.nhm.ac.uk/object/f620b19d-1b50-44e0-9536-fee9e8c5a4b7,5465669,6669,,Globigerinella,,aequilateralis/siphonifera,,,,+250 mu,9,,345,96626 (A52),30724,HEMS Mabahiss,167,25/04/34,,-4346,4042,2210,13260,0,4,5.5,7.19333,63.0425,7,11,36,N,63,2,33,E,Indian ocean
http://data.nhm.ac.uk/object/28aea3ef-1007-43d1-9775-096f3ad9f18a,5465670,6670,,Globigerinella,,aequilateralis/siphonifera,,,,,10,,377,M.3787,34671,HMS Egeria,,31/10/1887,,-2708,2869,1569,9414,0,,,-19.56667,64.63333,19,34,0,S,64,38,0,E,Indian ocean
http://data.nhm.ac.uk/object/37330733-1daa-40dd-87ff-47819a75eb67,5465671,6671,,Globigerinella,,aequilateralis/siphonifera,,,,,10,,391,M.7525.A,37190,HMS Sealark,,31/07/05,,-3322,3919,2143,12858,0,,,-12.11667,64.125,12,7,0,S,64,7,30,E,Indian ocean
http://data.nhm.ac.uk/object/2f9783a9-ffcc-4049-971f-2396e62b7976,5465672,6672,,Globigerinella,,aequilateralis/siphonifera,,,,,8,,417,M.4292,35238,HMS Egeria,,01/04/1894,,-2658,2749,1503,9018,0,,,7.08333,73.80417,7,5,0,N,73,48,15,E,Indian ocean near coast
http://data.nhm.ac.uk/object/1bc99a55-bb23-4bbb-9618-c61b5e857138,5465673,6673,,Globigerinella,,aequilateralis/siphonifera,,,,,10,"Slide: 02/11/1905, Lat 2 41 1 S",435,M.7488,37149,HMS Sealark,186,12/11/05,,-3594,3475,1900,11400,0,,,-2.70167,67.38333,2,42,6,S,67,23,0,E,Indian ocean
http://data.nhm.ac.uk/object/37d1cf91-afdf-40e7-9456-1acfcfd6a780,5465674,6674,,Globigerinella,,aequilateralis/siphonifera,,,,+250 mu,11,,458,M.7487,37148,HMS Sealark,181,09/11/05,,-3507,3758,2055,12330,0,,,-7.59167,61.48333,7,35,30,S,61,29,0,E,Indian ocean
http://data.nhm.ac.uk/object/b90db333-f631-4a04-9318-4a4ffa962d97,5465675,6675,,Globigerinella,,aequilateralis/siphonifera,,,,+250 mu,10,,476,M.7469,37130,HMS Sealark,52,29/07/05,,-3694,4082,2232,13392,0,,,-8.41667,65.63333,8,25,0,S,65,38,0,E,Indian ocean
http://data.nhm.ac.uk/object/58b1deda-c95d-42ed-91cd-da31f532fa49,5465676,6676,,Globigerinella,,aequilateralis/siphonifera,,,,+250 mu,4,,489,M.3791,34676,HMS Egeria,XX,12/11/1887,,-4646,4510,2466,14796,0,,,-23.23472,56.30417,23,14,5,S,56,18,15,E,Indian ocean
http://data.nhm.ac.uk/object/353905df-df1e-42da-b37b-e735c68e31c6,5465677,6677,,Globigerinella,,aequilateralis/siphonifera,,,,+250 mu,8,,509,M.3793,34678,HMS Egeria,XII,16/11/1887,,-4211,4228,2312,13872,0,,,-29.93333,54.1,29,56,0,S,54,6,0,E,Indian ocean
http://data.nhm.ac.uk/object/b36e8713-e6ef-4b6d-b56f-2ff8bc0a2396,5465678,6678,,Globigerinella,,aequilateralis/siphonifera,,,,+250 mu,7,,521,M.5248,36057,HMS Penguin,12,17/04/1891,,-3829,3758,2055,12330,0,,,-24.89167,110.39167,24,53,30,S,110,23,30,E,Indian ocean near coast
http://data.nhm.ac.uk/object/3b71a106-5601-4e3b-84b7-300f5449d4fb,5465679,6679,,Globigerinella,,aequilateralis/siphonifera,,,,+250 mu,10,,541,M.5246,36053,HMS Penguin,9,16/04/1891,,-3350,3676,2010,12060,0,,,-26.93667,111.18167,26,56,12,S,111,10,54,E,Indian ocean near coast
http://data.nhm.ac.uk/object/edabab66-df91-4014-b634-7eb23e10722d,5465680,6680,,Globigerinella,,aequilateralis/siphonifera,,,,,12,,561,M.5241,36043,HMS Penguin,5,16/04/1891,,-1206,1443,789,4734,0,,,-28.00833,112.45833,28,0,30,S,112,27,30,E,Indian ocean near coast
http://data.nhm.ac.uk/object/0bcfb40f-8009-4d69-ba5f-fdc6acadd1bf,5465681,6681,,Globigerinella,,aequilateralis/siphonifera,,,,,7,"all turned in the same, but another direction",582,M.4944,35818,HMIMS Investigator,15,22/11/06,,-2680,2140,1170,7020,0,,,20.44222,68.84028,20,36,32,N,68,50,25,E,Indian ocean/Arabian sea
http://data.nhm.ac.uk/object/8205b7c9-da32-416f-a69f-b5224fc0deaa,5465682,6682,,Globigerinella,,aequilateralis/siphonifera,,,,,8,,622,,17273,RNZFA Tui,N.Z.1.0.B.74,09/09/58,,-124,869,475,2850,0,,,-20.95,-175.23333,20,57,0,S,175,14,0,W,Pacific ocean near Tonga island
http://data.nhm.ac.uk/object/d1dfb5c1-e263-4f5a-bae6-6267db5bf74c,5465683,6683,,Globigerinella,,aequilateralis/siphonifera,,,,,20,,628,,17240,F.N.Z.R.A.,N.Z.1.0.A.294,07/06/56,,-3021,2268,1240,7440,0,,,-28.88333,170,28,53,0,S,170,0,0,E,"Pacific ocean, Tasman sea"
http://data.nhm.ac.uk/object/40204bfb-1059-4cd0-8526-0c4906e4e6dd,5465684,6684,,Globigerinella,,aequilateralis/siphonifera,,,,,8,Slide: Long 178 50 E,654,,17229,HMNZS Lachlan,N.Z.1.0.A.181,16/05/55,,-2464,1920,1050,6300,0,,,-33.88333,173.83333,33,53,0,S,173,50,0,E,"Pacific ocean, Tasman sea"
http://data.nhm.ac.uk/object/3510ff77-70b2-4479-b65d-e6dde9227828,5465685,6685,,Globigerinella,,aequilateralis/siphonifera,,mc subcretacea,,,18,,672,,17031,RNZFA Tui,N.Z.1.0.A.315,19/08/56,,-1137,1148,628,3768,0,,,-39.76667,167.75,39,46,0,S,167,45,0,E,"Pacific ocean, Tasman sea"
http://data.nhm.ac.uk/object/3702f3f6-18dd-468c-a774-d1c9fa8bba6f,5465686,6686,,Globigerinella,,aequilateralis/siphonifera,,,,,8,,715,M.284,33668,HMS Challenger,220,11/03/1875,,-2213,2012,1100,6600,0,,,-0.7,147,0,42,0,S,147,0,0,E,Pacific ocean
http://data.nhm.ac.uk/object/ab4e4926-b958-4729-bd82-d36662f714ea,5465687,6687,,Globigerinella,,aequilateralis/siphonifera,,,,,11,,723,M.5987,36515,HMS Penguin,,05/05/1897,,-4057,4188,2290,13740,0,,,-9.68333,-174.625,9,41,0,S,174,37,30,W,Pacific ocean
http://data.nhm.ac.uk/object/2d4d5b43-1a8c-43a9-a644-31716d80cf11,5465688,6688,,Globigerinella,,aequilateralis/siphonifera,,,,,10,,730,M.7037,36683,HMS Penguin,,06/09/1897,,-4634,4243,2320,13920,0,,,1.21333,-161.83667,1,12,48,N,161,50,12,W,Pacific ocean
http://data.nhm.ac.uk/object/aeada415-782e-49eb-a274-879939855055,5465689,6689,,Globigerinella,,aequilateralis/siphonifera,,,,,25,"Slide: 21/05/1898, Long 178 52 E",748,M.5840,36361,HMS Penguin,3,21/05/1896,,-4844,4965,2715,16290,0,,,-10.21472,178.01444,10,12,53,S,178,0,52,E,Pacific ocean
http://data.nhm.ac.uk/object/5fbc0a6a-af11-47c9-bb03-18408593e81a,5465690,6690,,Globigerinella,,aequilateralis/siphonifera,,,,,15,Slide: Long 145 41 3 W,769,M.7059,36704,HMS Penguin,723,20/09/1897,,-3952,4071,2226,13356,0,,,-13.17167,-175.68833,13,10,18,S,175,41,18,W,Pacific ocean
http://data.nhm.ac.uk/object/6a07c638-9878-45f1-b0e6-fddf31feaba9,5465691,6691,,Globigerinella,,aequilateralis/siphonifera,,,,,8,Slide: Long 145 41 3 W,773,M.7059,36704,HMS Penguin,723,20/09/1897,,-3952,4071,2226,13356,0,,,-13.17167,-175.68833,13,10,18,S,175,41,18,W,Pacific ocean
http://data.nhm.ac.uk/object/ade637f1-a68f-452c-80f9-1283471af61d,5465692,6692,,Globigerinella,,aequilateralis/siphonifera,,,,,20,,794,M.4080,34993,HMS Egeria,,26/08/1889,,-2519,2579,1410,8460,0,,,-15.65,-179.0625,15,39,0,S,179,3,45,W,Pacific ocean
http://data.nhm.ac.uk/object/3ad972ad-f6ba-4efe-a3cd-c2a18ba4bf19,5465693,6693,,Globigerinella,,aequilateralis/siphonifera,,,,,24,Sample depth: 20-23?,797,"1965,O37",17338,RV Vema,V 14-100,25/05/58,,-3663,3910,2138,12828,0,22,23,3.86667,65.51667,3,52,0,N,65,31,0,E,Indian ocean
http://data.nhm.ac.uk/object/d82eb30a-6617-46a1-a380-2586da9d930a,5465694,6694,,Globigerinella,,aequilateralis/siphonifera,,,Pleistocene G-M,,23,,868,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,205,208,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/d5b87de3-77d5-400d-8171-c07f5574eb44,5465695,6695,,Globigerinella,,aequilateralis/siphonifera,,,Pleistocene Gunz,,18,,882,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,545,548,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/18593eff-e0b7-4a28-8bf4-5d1a0c83b823,5465696,6696,,Globigerinella,,aequilateralis/siphonifera,,,Pliocene,,11,,904,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,625,628,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/0e6a30ff-bc20-4188-85b4-1ba02b40c283,5465697,6697,,Globigerinella,,aequilateralis/siphonifera,,,Pleistocene Gunz,,26,Sample depth: 5-8?,936,"1965,O39",17359,RV Vema,V 15-164,03/05/59,,-4123,3380,1848,11088,0,5,6,-9.75,-34.4,9,45,0,S,34,24,0,W,Atlantic ocean near Brazil
http://data.nhm.ac.uk/object/786ede2e-b613-414b-8a39-0d0dd0b19c8f,5465698,6698,,Globigerinella,,aequilateralis/siphonifera,,,Pliocene,,14,,928,"1965,O39",17359,RV Vema,V 15-164,03/05/59,,-4123,3380,1848,11088,0,400,403,-9.75,-34.4,9,45,0,S,34,24,0,W,Atlantic ocean near Brazil
http://data.nhm.ac.uk/object/3e999969-f437-4350-b515-5102679bc5fe,5465699,6699,,Globigerinella,,aequilateralis/siphonifera,,,Pleistocene Gunz,,16,Sample depth: 555-558?,819,"1965,O40",17371,RV Vema,V 16-21,09/11/59,,-3881,3795,2075,12450,0,55,58,17.275,-48.41667,17,16,30,N,48,25,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/9e3ba485-dc8b-45bd-92b0-ab28185bc005,5465700,6700,,Globigerinella,,aequilateralis/siphonifera,,,Pliocene,,18,,844,"1965,O40",17371,RV Vema,V 16-21,09/11/59,,-3881,3795,2075,12450,0,405,408,17.275,-48.41667,17,16,30,N,48,25,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/f9eb81aa-88ad-412e-9acb-eb4ba93e29b2,5465701,6701,,Globigerinella,,aequilateralis/siphonifera,,,Pleistocene Gunz,,13,,857,"1965,O41",17382,RV Vema ,V 16-23,12/11/59,,-4298,4886,2672,16032,0,950,953,13.25,-40.66667,13,15,0,N,40,40,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/ba5ae73e-b71a-425d-bbe2-f3fec42e3cdd,5465702,6702,,Globigerinella,,aequilateralis/siphonifera,,,,,21,"Residual IRN related to 1965,O40 (and not 1965,O206)",965,"1965,O206",17371,RV Vema,V 16-21,09/11/59,,-3881,3795,2075,12450,0,80,82,17.275,-48.41667,17,16,30,N,48,25,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/1ffad807-8172-4191-a144-85bc3ffa26e8,5465703,6703,,Globigerinella,,adamsi,,,,,1,,339,"1,963,930",16656,RV Horizon,DWHG 79,07/02/58,,-3362,NA,NA,NA,0,7,11,-23.60833,-118.225,23,36,30,S,118,13,30,W,Pacific ocean
http://data.nhm.ac.uk/object/c5c69e9e-c085-40c9-8e20-d088a2b1c3f3,5465704,6704,,Globigerinella,,adamsi,,,,127-250 mu,1,,360,96626 (A52),30724,HEMS Mabahiss,167,25/04/34,,-4346,4042,2210,13260,0,15,16,7.19333,63.0425,7,11,36,N,63,2,33,E,Indian ocean
http://data.nhm.ac.uk/object/160f2db1-c63d-4034-a0a6-629b58cd5919,5465705,6705,,Globigerinella,,adamsi,,,,,1,,390,M.7525.A,37190,HMS Sealark,,31/07/05,,-3322,3919,2143,12858,0,,,-12.11667,64.125,12,7,0,S,64,7,30,E,Indian ocean
http://data.nhm.ac.uk/object/1f9656a4-64a5-47fc-aef7-5fb31f16788f,5465706,6706,,Globigerinella,,adamsi,,,,,1,,410,M.4292,35238,HMS Egeria,,01/04/1894,,-2658,2749,1503,9018,0,,,7.08333,73.80417,7,5,0,N,73,48,15,E,Indian ocean near coast
http://data.nhm.ac.uk/object/70876d98-7ca6-4a6a-bbd9-487d3a97cff1,5465707,6707,,Globigerinella,,adamsi,,,,,1,,584,M.4944,35818,HMIMS Investigator,15,22/11/06,,-2680,2140,1170,7020,0,,,20.44222,68.84028,20,36,32,N,68,50,25,E,Indian ocean/Arabian sea
http://data.nhm.ac.uk/object/0c481903-e6d1-495f-b84e-6e59852cdee8,5465708,6708,,Globigerinella,,adamsi,,,,,1,,603,,17273,RNZFA Tui,N.Z.1.0.B.74 ; O31,09/09/58,,-124,869,475,2850,0,,,-20.95,-175.23333,20,57,0,S,175,14,0,W,Pacific ocean near Tonga island
http://data.nhm.ac.uk/object/011d7070-fa8c-41a9-a450-31937eeba536,5465709,6709,,Globigerinella,,adamsi,,,,,2,,1092,,18720,Anton Bruun (A.B.) cruise 2,St. 144 ; no. 834,17/07/63,,-4379,500-1000,NA,NA,1,tow,tow,4.3,80.13333,4,18,0,N,80,8,0,E,Indian ocean near coast
http://data.nhm.ac.uk/object/a382c30e-c621-494b-82d2-48be7b256a0c,5465710,6710,,Globigerinella,,adamsi,,,,,5,,1099,,18719,Anton Bruun (A.B.) cruise 2,"Stn 139, no. 796",12/07/63,,-5228,0-250,NA,NA,1,tow,tow,-8.61667,79.56667,8,37,0,S,79,34,0,E,Indian ocean
http://data.nhm.ac.uk/object/5226e904-bbae-4b7e-97eb-38aa7ca4c5aa,5465711,6711,,Sphaeroidinella,,dehiscens,,,,,4,not sure if there are juveniles,95,,16654,RV Spencer F. Baird,DWBG 137,15/02/58,,-2712,2770,1515,9090,0,5,9,-9.88333,-110.68333,9,53,0,S,110,41,0,W,Pacific ocean
http://data.nhm.ac.uk/object/af5b89cd-f834-40d5-bd78-e33c931e42f6,5465712,6712,,Sphaeroidinella,,dehiscens,,,,,6,,117,M.408,34991,HMS Challenger,338,21/03/1876,,-3740,3639,1990,11940,0,,,-21.25,-14.03333,21,15,0,S,14,2,0,W,Atlantic ocean
